"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.573964986E0	-1.481273746E1	3.105387926E0	6.839385033E0	1.660836575E1
1.578891813E0	-1.274331284E1	5.115753174E0	7.025172234E0	1.542452584E1
1.583819121E0	-1.274331284E1	5.115753174E0	7.025172234E0	1.542452584E1
1.588746178E0	-1.274331284E1	5.115753174E0	7.025172234E0	1.542452584E1
1.593673024E0	-1.274331284E1	5.115753174E0	7.025172234E0	1.542452584E1
1.598599793E0	-7.629557133E0	7.380862236E0	5.881521225E0	1.213587909E1
1.603526486E0	-7.629557133E0	7.380862236E0	5.881521225E0	1.213587909E1
1.608453562E0	-7.629557133E0	7.380862236E0	5.881521225E0	1.213587909E1
1.613380101E0	-7.629557133E0	7.380862236E0	5.881521225E0	1.213587909E1
1.618306486E0	-4.379940033E-1	9.820063591E0	3.865467072E0	1.056254341E1
1.623233255E0	-4.379940033E-1	9.820063591E0	3.865467072E0	1.056254341E1
1.628159481E0	-4.379940033E-1	9.820063591E0	3.865467072E0	1.056254341E1
1.633086558E0	-4.379940033E-1	9.820063591E0	3.865467072E0	1.056254341E1
1.638013250E0	5.270381927E0	1.360219955E1	1.855944037E0	1.470514490E1
1.642939788E0	5.270381927E0	1.360219955E1	1.855944037E0	1.470514490E1
1.647866481E0	5.270381927E0	1.360219955E1	1.855944037E0	1.470514490E1
1.652792942E0	5.270381927E0	1.360219955E1	1.855944037E0	1.470514490E1
1.657719501E0	1.128797722E1	1.921413231E1	3.962489963E-1	2.228807581E1
1.662645885E0	1.128797722E1	1.921413231E1	3.962489963E-1	2.228807581E1
1.667572981E0	1.128797722E1	1.921413231E1	3.962489963E-1	2.228807581E1
1.672500135E0	1.128797722E1	1.921413231E1	3.962489963E-1	2.228807581E1
1.677427135E0	2.489466667E1	2.140304947E1	7.066469789E-1	3.283800093E1
1.682354822E0	2.489466667E1	2.140304947E1	7.066469789E-1	3.283800093E1
1.687282515E0	2.489466667E1	2.140304947E1	7.066469789E-1	3.283800093E1
1.692209899E0	2.489466667E1	2.140304947E1	7.066469789E-1	3.283800093E1
1.697136966E0	4.364253616E1	1.760712242E1	2.878235102E0	4.714833995E1
1.702064043E0	4.364253616E1	1.760712242E1	2.878235102E0	4.714833995E1
1.706991178E0	4.364253616E1	1.760712242E1	2.878235102E0	4.714833995E1
1.711918255E0	4.364253616E1	1.760712242E1	2.878235102E0	4.714833995E1
1.716845640E0	6.002790070E1	1.255546474E1	6.860449791E0	6.170943468E1
1.721773332E0	6.002790070E1	1.255546474E1	6.860449791E0	6.170943468E1
1.726701024E0	6.002790070E1	1.255546474E1	6.860449791E0	6.170943468E1
1.731628640E0	6.002790070E1	1.255546474E1	6.860449791E0	6.170943468E1
1.736556332E0	6.032151413E1	1.040656567E1	1.309342003E1	6.259727889E1
1.741483486E0	6.032151413E1	1.040656567E1	1.309342003E1	6.259727889E1
1.746410563E0	6.032151413E1	1.040656567E1	1.309342003E1	6.259727889E1
1.751337971E0	6.032151413E1	1.040656567E1	1.309342003E1	6.259727889E1
1.756265279E0	5.121707535E1	8.260787010E0	1.920759392E1	5.532053031E1
1.761192971E0	5.121707535E1	8.260787010E0	1.920759392E1	5.532053031E1
1.766120645E0	5.121707535E1	8.260787010E0	1.920759392E1	5.532053031E1
1.771048106E0	5.121707535E1	8.260787010E0	1.920759392E1	5.532053031E1
1.775975722E0	3.843235779E1	6.962141037E0	1.742585373E1	4.276888952E1
1.780903192E0	3.843235779E1	6.962141037E0	1.742585373E1	4.276888952E1
1.785831115E0	3.843235779E1	6.962141037E0	1.742585373E1	4.276888952E1
1.790758808E0	3.843235779E1	6.962141037E0	1.742585373E1	4.276888952E1
1.795686264E0	3.843235779E1	6.962141037E0	1.742585373E1	4.276888952E1
1.800613957E0	2.466265106E1	7.708271980E0	2.111466885E0	2.592531787E1
1.805541264E0	2.466265106E1	7.708271980E0	2.111466885E0	2.592531787E1
1.810468433E0	2.466265106E1	7.708271980E0	2.111466885E0	2.592531787E1
1.815396048E0	2.466265106E1	7.708271980E0	2.111466885E0	2.592531787E1
1.820323202E0	1.500332069E1	4.621545792E0	-9.194018364E0	1.819308360E1
1.825250500E0	1.500332069E1	4.621545792E0	-9.194018364E0	1.819308360E1
1.830177962E0	1.500332069E1	4.621545792E0	-9.194018364E0	1.819308360E1
1.835105577E0	6.361935139E0	3.246836901E0	-1.909282494E1	2.038509584E1
1.840032649E0	6.361935139E0	3.246836901E0	-1.909282494E1	2.038509584E1
1.844959110E0	6.361935139E0	3.246836901E0	-1.909282494E1	2.038509584E1
1.849886182E0	6.361935139E0	3.246836901E0	-1.909282494E1	2.038509584E1
1.854813644E0	6.361935139E0	3.246836901E0	-1.909282494E1	2.038509584E1
1.859740644E0	-1.240600300E1	5.171313763E0	-3.029905128E1	3.314640109E1
1.864667798E0	-1.240600300E1	5.171313763E0	-3.029905128E1	3.314640109E1
1.869595182E0	-1.240600300E1	5.171313763E0	-3.029905128E1	3.314640109E1
1.874522259E0	-1.240600300E1	5.171313763E0	-3.029905128E1	3.314640109E1
1.879449577E0	-2.409382248E1	9.150336266E0	-2.739317131E1	3.761152443E1
1.884376731E0	-2.409382248E1	9.150336266E0	-2.739317131E1	3.761152443E1
1.889303731E0	-2.409382248E1	9.150336266E0	-2.739317131E1	3.761152443E1
1.894230885E0	-2.409382248E1	9.150336266E0	-2.739317131E1	3.761152443E1
1.899158500E0	-2.974556923E1	1.554393864E1	-1.354394054E1	3.619186708E1
1.904085591E0	-2.974556923E1	1.554393864E1	-1.354394054E1	3.619186708E1
1.909012745E0	-2.974556923E1	1.554393864E1	-1.354394054E1	3.619186708E1
1.913939745E0	-2.974556923E1	1.554393864E1	-1.354394054E1	3.619186708E1
1.918866880E0	-3.836786652E1	2.326499367E1	3.733011007E0	4.502542040E1
1.923794188E0	-3.836786652E1	2.326499367E1	3.733011007E0	4.502542040E1
1.928721049E0	-3.836786652E1	2.326499367E1	3.733011007E0	4.502542040E1
1.933648433E0	-3.836786652E1	2.326499367E1	3.733011007E0	4.502542040E1
1.938575818E0	-4.637325668E1	1.613296890E1	1.849507141E1	5.246731637E1
1.943502601E0	-4.637325668E1	1.613296890E1	1.849507141E1	5.246731637E1
1.948429909E0	-4.637325668E1	1.613296890E1	1.849507141E1	5.246731637E1
1.953356986E0	-4.637325668E1	1.613296890E1	1.849507141E1	5.246731637E1
1.958283808E0	-4.075204849E1	1.063342953E1	2.344461250E1	4.820216940E1
1.963210808E0	-4.075204849E1	1.063342953E1	2.344461250E1	4.820216940E1
1.968137649E0	-4.075204849E1	1.063342953E1	2.344461250E1	4.820216940E1
1.973064418E0	-4.075204849E1	1.063342953E1	2.344461250E1	4.820216940E1
1.977991111E0	-2.774179077E1	-6.590110064E-1	3.323931885E1	4.330004120E1
1.982917981E0	-2.774179077E1	-6.590110064E-1	3.323931885E1	4.330004120E1
1.987844981E0	-2.774179077E1	-6.590110064E-1	3.323931885E1	4.330004120E1
1.992771212E0	-2.774179077E1	-6.590110064E-1	3.323931885E1	4.330004120E1
1.997697962E0	-1.831891823E1	3.168768883E0	1.525406075E1	2.404808164E1
2.002624731E0	-1.831891823E1	3.168768883E0	1.525406075E1	2.404808164E1
2.007551424E0	-1.831891823E1	3.168768883E0	1.525406075E1	2.404808164E1
2.012478577E0	-1.831891823E1	3.168768883E0	1.525406075E1	2.404808164E1
2.017405577E0	-1.478578186E1	3.823394060E0	-3.177680075E-1	1.527542680E1
2.022332101E0	-1.478578186E1	3.823394060E0	-3.177680075E-1	1.527542680E1
2.027259101E0	-1.478578186E1	3.823394060E0	-3.177680075E-1	1.527542680E1
2.032186178E0	-1.478578186E1	3.823394060E0	-3.177680075E-1	1.527542680E1
2.037113255E0	-1.322224522E1	6.673484802E0	-8.236848831E0	1.694723714E1
2.042040332E0	-1.322224522E1	6.673484802E0	-8.236848831E0	1.694723714E1
2.046967424E0	-1.322224522E1	6.673484802E0	-8.236848831E0	1.694723714E1
2.051894578E0	-1.322224522E1	6.673484802E0	-8.236848831E0	1.694723714E1
2.056821578E0	-4.182099819E0	1.186460876E1	-1.398647785E1	1.881171079E1
2.061748381E0	-4.182099819E0	1.186460876E1	-1.398647785E1	1.881171079E1
2.066675227E0	-4.182099819E0	1.186460876E1	-1.398647785E1	1.881171079E1
2.071601996E0	-4.182099819E0	1.186460876E1	-1.398647785E1	1.881171079E1
2.076529001E0	9.673525810E0	1.640288925E1	-1.568800640E1	2.467276681E1
2.081455540E0	9.673525810E0	1.640288925E1	-1.568800640E1	2.467276681E1
2.086382847E0	9.673525810E0	1.640288925E1	-1.568800640E1	2.467276681E1
2.091309919E0	9.673525810E0	1.640288925E1	-1.568800640E1	2.467276681E1
2.096236458E0	2.301086426E1	1.831600952E1	-1.373334885E1	3.245891171E1
2.101163458E0	2.301086426E1	1.831600952E1	-1.373334885E1	3.245891171E1
2.106090588E0	2.301086426E1	1.831600952E1	-1.373334885E1	3.245891171E1
2.111017895E0	2.301086426E1	1.831600952E1	-1.373334885E1	3.245891171E1
2.115945049E0	2.301086426E1	1.831600952E1	-1.373334885E1	3.245891171E1
2.120872054E0	4.834254074E1	8.126212120E0	-2.791152954E0	4.910017417E1
2.125798593E0	4.834254074E1	8.126212120E0	-2.791152954E0	4.910017417E1
2.130725304E0	4.834254074E1	8.126212120E0	-2.791152954E0	4.910017417E1
2.135652458E0	4.834254074E1	8.126212120E0	-2.791152954E0	4.910017417E1
2.140579766E0	6.344092941E1	1.403640062E-1	8.174689293E0	6.396559053E1
2.145507150E0	6.344092941E1	1.403640062E-1	8.174689293E0	6.396559053E1
2.150434535E0	6.344092941E1	1.403640062E-1	8.174689293E0	6.396559053E1
2.155361919E0	6.344092941E1	1.403640062E-1	8.174689293E0	6.396559053E1
2.160289309E0	5.307930756E1	-2.359755039E0	1.416661739E1	5.498794761E1
2.165216694E0	5.307930756E1	-2.359755039E0	1.416661739E1	5.498794761E1
2.170144400E0	5.307930756E1	-2.359755039E0	1.416661739E1	5.498794761E1
2.175071862E0	5.307930756E1	-2.359755039E0	1.416661739E1	5.498794761E1
2.179999554E0	3.215240479E1	2.837064028E0	1.246990967E1	3.460238016E1
2.184926920E0	3.215240479E1	2.837064028E0	1.246990967E1	3.460238016E1
2.189854535E0	3.215240479E1	2.837064028E0	1.246990967E1	3.460238016E1
2.194782227E0	3.215240479E1	2.837064028E0	1.246990967E1	3.460238016E1
2.199709901E0	1.550663376E1	4.239123821E0	9.525131226E0	1.868566258E1
2.204637285E0	1.550663376E1	4.239123821E0	9.525131226E0	1.868566258E1
2.209564371E0	1.550663376E1	4.239123821E0	9.525131226E0	1.868566258E1
2.214491525E0	1.550663376E1	4.239123821E0	9.525131226E0	1.868566258E1
2.219418602E0	7.489199162E0	3.498681068E0	7.560492039E0	1.120222804E1
2.224345617E0	7.489199162E0	3.498681068E0	7.560492039E0	1.120222804E1
2.229273002E0	7.489199162E0	3.498681068E0	7.560492039E0	1.120222804E1
2.234200155E0	7.489199162E0	3.498681068E0	7.560492039E0	1.120222804E1
2.239127246E0	5.960422993E0	3.046292067E0	4.700099945E0	8.179087791E0
2.244053939E0	5.960422993E0	3.046292067E0	4.700099945E0	8.179087791E0
2.248980718E0	5.960422993E0	3.046292067E0	4.700099945E0	8.179087791E0
2.253908103E0	5.960422993E0	3.046292067E0	4.700099945E0	8.179087791E0
2.258835256E0	9.462179184E0	3.239670038E0	-4.458903790E0	1.095034793E1
2.263762549E0	9.462179184E0	3.239670038E0	-4.458903790E0	1.095034793E1
2.268689626E0	9.462179184E0	3.239670038E0	-4.458903790E0	1.095034793E1
2.273616164E0	9.462179184E0	3.239670038E0	-4.458903790E0	1.095034793E1
2.278543216E0	7.236999989E0	6.095615864E0	-1.590649700E1	1.850803470E1
2.283469986E0	7.236999989E0	6.095615864E0	-1.590649700E1	1.850803470E1
2.288396981E0	7.236999989E0	6.095615864E0	-1.590649700E1	1.850803470E1
2.293323750E0	7.236999989E0	6.095615864E0	-1.590649700E1	1.850803470E1
2.298250827E0	-3.822284937E0	7.188148975E0	-2.848608780E1	2.962661887E1
2.303177668E0	-3.822284937E0	7.188148975E0	-2.848608780E1	2.962661887E1
2.308104360E0	-3.822284937E0	7.188148975E0	-2.848608780E1	2.962661887E1
2.313031437E0	-3.822284937E0	7.188148975E0	-2.848608780E1	2.962661887E1
2.317958217E0	-1.768986511E1	-9.207469821E-1	-3.395543671E1	3.829818252E1
2.322884986E0	-1.768986511E1	-9.207469821E-1	-3.395543671E1	3.829818252E1
2.327811505E0	-1.768986511E1	-9.207469821E-1	-3.395543671E1	3.829818252E1
2.332737967E0	-1.768986511E1	-9.207469821E-1	-3.395543671E1	3.829818252E1
2.337664967E0	-1.855676270E1	-4.965784073E0	-3.918032455E1	4.363611217E1
2.342591789E0	-1.855676270E1	-4.965784073E0	-3.918032455E1	4.363611217E1
2.347518558E0	-1.855676270E1	-4.965784073E0	-3.918032455E1	4.363611217E1
2.352445635E0	-1.855676270E1	-4.965784073E0	-3.918032455E1	4.363611217E1
2.357372697E0	-2.416489792E1	-3.516139030E0	-2.608554459E1	3.573179483E1
2.362299697E0	-2.416489792E1	-3.516139030E0	-2.608554459E1	3.573179483E1
2.367227059E0	-2.416489792E1	-3.516139030E0	-2.608554459E1	3.573179483E1
2.372154443E0	-2.416489792E1	-3.516139030E0	-2.608554459E1	3.573179483E1
2.377081290E0	-3.065112877E1	-2.907939911E0	-1.179938126E1	3.297230971E1
2.382007987E0	-3.065112877E1	-2.907939911E0	-1.179938126E1	3.297230971E1
2.386934525E0	-3.065112877E1	-2.907939911E0	-1.179938126E1	3.297230971E1
2.391861218E0	-3.065112877E1	-2.907939911E0	-1.179938126E1	3.297230971E1
2.396787679E0	-3.235734940E1	-6.186150074E0	-3.029628992E0	3.308239962E1
2.401714448E0	-3.235734940E1	-6.186150074E0	-3.029628992E0	3.308239962E1
2.406641525E0	-3.235734940E1	-6.186150074E0	-3.029628992E0	3.308239962E1
2.411568372E0	-3.235734940E1	-6.186150074E0	-3.029628992E0	3.308239962E1
2.416495141E0	-3.393470764E1	-3.947906017E0	-3.206799924E-2	3.416359719E1
2.421422141E0	-3.393470764E1	-3.947906017E0	-3.206799924E-2	3.416359719E1
2.426349184E0	-3.393470764E1	-3.947906017E0	-3.206799924E-2	3.416359719E1
2.431276568E0	-3.393470764E1	-3.947906017E0	-3.206799924E-2	3.416359719E1
2.436203645E0	-3.406044769E1	-9.112330079E-1	1.846099943E-1	3.407313492E1
2.441130491E0	-3.406044769E1	-9.112330079E-1	1.846099943E-1	3.407313492E1
2.446057491E0	-3.406044769E1	-9.112330079E-1	1.846099943E-1	3.407313492E1
2.450984338E0	-3.406044769E1	-9.112330079E-1	1.846099943E-1	3.407313492E1
2.455911016E0	-3.406044769E1	-9.112330079E-1	1.846099943E-1	3.407313492E1
2.460837554E0	-2.975979424E1	1.431316972E0	-2.030904055E0	2.986333191E1
2.465763939E0	-2.975979424E1	1.431316972E0	-2.030904055E0	2.986333191E1
2.470690396E0	-2.975979424E1	1.431316972E0	-2.030904055E0	2.986333191E1
2.475616626E0	-2.975979424E1	1.431316972E0	-2.030904055E0	2.986333191E1
2.480543011E0	-2.152441025E1	2.719631910E0	-4.054133892E0	2.207108144E1
2.485470179E0	-2.152441025E1	2.719631910E0	-4.054133892E0	2.207108144E1
2.490396871E0	-2.152441025E1	2.719631910E0	-4.054133892E0	2.207108144E1
2.495323640E0	-2.152441025E1	2.719631910E0	-4.054133892E0	2.207108144E1
2.500250415E0	-1.119205856E1	6.489583015E0	-7.706283092E0	1.505867397E1
2.505176953E0	-1.119205856E1	6.489583015E0	-7.706283092E0	1.505867397E1
2.510103415E0	-1.119205856E1	6.489583015E0	-7.706283092E0	1.505867397E1
2.515030107E0	-1.119205856E1	6.489583015E0	-7.706283092E0	1.505867397E1
2.519956876E0	-3.788575888E0	1.112282753E1	-9.771180153E0	1.528223024E1
2.524883683E0	-3.788575888E0	1.112282753E1	-9.771180153E0	1.528223024E1
2.529810991E0	-3.788575888E0	1.112282753E1	-9.771180153E0	1.528223024E1
2.534738683E0	-3.788575888E0	1.112282753E1	-9.771180153E0	1.528223024E1
2.539665832E0	1.397485018E0	1.617545319E1	-7.105119228E0	1.772232968E1
2.544592602E0	1.397485018E0	1.617545319E1	-7.105119228E0	1.772232968E1
2.549519381E0	1.397485018E0	1.617545319E1	-7.105119228E0	1.772232968E1
2.554446381E0	1.397485018E0	1.617545319E1	-7.105119228E0	1.772232968E1
2.559373535E0	1.253336525E1	2.379535866E1	-2.557888031E0	2.701568303E1
2.564300866E0	1.253336525E1	2.379535866E1	-2.557888031E0	2.701568303E1
2.569228020E0	1.253336525E1	2.379535866E1	-2.557888031E0	2.701568303E1
2.574155405E0	1.253336525E1	2.379535866E1	-2.557888031E0	2.701568303E1
2.579082501E0	4.577050018E1	2.475311661E1	7.868890762E0	5.262675090E1
2.584009270E0	4.577050018E1	2.475311661E1	7.868890762E0	5.262675090E1
2.588935737E0	4.577050018E1	2.475311661E1	7.868890762E0	5.262675090E1
2.593862429E0	4.577050018E1	2.475311661E1	7.868890762E0	5.262675090E1
2.598788890E0	8.383281708E1	9.829825401E0	2.701706886E1	8.862555329E1
2.603715972E0	8.383281708E1	9.829825401E0	2.701706886E1	8.862555329E1
2.608642511E0	8.383281708E1	9.829825401E0	2.701706886E1	8.862555329E1
2.613569280E0	8.383281708E1	9.829825401E0	2.701706886E1	8.862555329E1
2.618496602E0	8.116654968E1	-4.669600129E-1	3.974053192E1	9.037442512E1
2.623423140E0	8.116654968E1	-4.669600129E-1	3.974053192E1	9.037442512E1
2.628349848E0	8.116654968E1	-4.669600129E-1	3.974053192E1	9.037442512E1
2.633276386E0	8.116654968E1	-4.669600129E-1	3.974053192E1	9.037442512E1
2.638203155E0	5.093356323E1	1.207361221E1	2.288546562E1	5.712919142E1
2.643130174E0	5.093356323E1	1.207361221E1	2.288546562E1	5.712919142E1
2.648056713E0	5.093356323E1	1.207361221E1	2.288546562E1	5.712919142E1
2.652983482E0	5.093356323E1	1.207361221E1	2.288546562E1	5.712919142E1
2.657910472E0	3.156485748E1	2.017496109E1	-6.564909816E-1	3.746732261E1
2.662837011E0	3.156485748E1	2.017496109E1	-6.564909816E-1	3.746732261E1
2.667764011E0	3.156485748E1	2.017496109E1	-6.564909816E-1	3.746732261E1
2.672691087E0	3.156485748E1	2.017496109E1	-6.564909816E-1	3.746732261E1
2.677617934E0	1.482682133E1	1.723019028E1	-1.581527710E1	2.769182329E1
2.682545021E0	1.482682133E1	1.723019028E1	-1.581527710E1	2.769182329E1
2.687472405E0	1.482682133E1	1.723019028E1	-1.581527710E1	2.769182329E1
2.692399482E0	1.482682133E1	1.723019028E1	-1.581527710E1	2.769182329E1
2.697326544E0	9.410919189E0	8.585110664E0	-3.327616882E1	3.563106702E1
2.702253852E0	9.410919189E0	8.585110664E0	-3.327616882E1	3.563106702E1
2.707180693E0	9.410919189E0	8.585110664E0	-3.327616882E1	3.563106702E1
2.712108001E0	9.410919189E0	8.585110664E0	-3.327616882E1	3.563106702E1
2.717035154E0	5.463518143E0	7.347670197E-1	-3.493205643E1	3.536436737E1
2.721962515E0	5.463518143E0	7.347670197E-1	-3.493205643E1	3.536436737E1
2.726889515E0	5.463518143E0	7.347670197E-1	-3.493205643E1	3.536436737E1
2.731816669E0	-1.610244989E0	-3.937020004E-1	-3.130651855E1	3.135037471E1
2.736743707E0	-1.610244989E0	-3.937020004E-1	-3.130651855E1	3.135037471E1
2.741670553E0	-1.610244989E0	-3.937020004E-1	-3.130651855E1	3.135037471E1
2.746597553E0	-1.610244989E0	-3.937020004E-1	-3.130651855E1	3.135037471E1
2.751524399E0	-1.610244989E0	-3.937020004E-1	-3.130651855E1	3.135037471E1
2.756451476E0	-5.922112942E0	-1.997630954E0	-3.070617485E1	3.133578027E1
2.761378476E0	-5.922112942E0	-1.997630954E0	-3.070617485E1	3.133578027E1
2.766305548E0	-5.922112942E0	-1.997630954E0	-3.070617485E1	3.133578027E1
2.771232394E0	-5.922112942E0	-1.997630954E0	-3.070617485E1	3.133578027E1
2.776159087E0	-1.447173953E0	-3.409120083E0	-3.452537918E1	3.472345345E1
2.781085851E0	-1.447173953E0	-3.409120083E0	-3.452537918E1	3.472345345E1
2.786012389E0	-1.447173953E0	-3.409120083E0	-3.452537918E1	3.472345345E1
2.790939389E0	-1.447173953E0	-3.409120083E0	-3.452537918E1	3.472345345E1
2.795866213E0	-1.447173953E0	-3.409120083E0	-3.452537918E1	3.472345345E1
2.800793520E0	-7.600615025E0	-3.454330921E0	-4.300539017E1	4.380827929E1
2.805720290E0	-7.600615025E0	-3.454330921E0	-4.300539017E1	4.380827929E1
2.810647073E0	-7.600615025E0	-3.454330921E0	-4.300539017E1	4.380827929E1
2.815573919E0	-7.600615025E0	-3.454330921E0	-4.300539017E1	4.380827929E1
2.820500611E0	-1.403794098E1	-5.193136215E0	-4.971957016E1	5.192367579E1
2.825427164E0	-1.403794098E1	-5.193136215E0	-4.971957016E1	5.192367579E1
2.830353933E0	-1.403794098E1	-5.193136215E0	-4.971957016E1	5.192367579E1
2.835281241E0	-1.403794098E1	-5.193136215E0	-4.971957016E1	5.192367579E1
2.840208092E0	-1.622718239E1	-6.472442150E0	-4.836711502E1	5.142559451E1
2.845134784E0	-1.622718239E1	-6.472442150E0	-4.836711502E1	5.142559451E1
2.850061639E0	-1.622718239E1	-6.472442150E0	-4.836711502E1	5.142559451E1
2.854988409E0	-1.622718239E1	-6.472442150E0	-4.836711502E1	5.142559451E1
2.859915486E0	-1.541077995E1	-3.762857914E0	-4.062277603E1	4.361033330E1
2.864842572E0	-1.541077995E1	-3.762857914E0	-4.062277603E1	4.361033330E1
2.869769572E0	-1.541077995E1	-3.762857914E0	-4.062277603E1	4.361033330E1
2.874696419E0	-1.541077995E1	-3.762857914E0	-4.062277603E1	4.361033330E1
2.879622889E0	-9.851048470E0	5.897750258E-1	-3.170189857E1	3.320243009E1
2.884549966E0	-9.851048470E0	5.897750258E-1	-3.170189857E1	3.320243009E1
2.889476735E0	-9.851048470E0	5.897750258E-1	-3.170189857E1	3.320243009E1
2.894403505E0	-9.851048470E0	5.897750258E-1	-3.170189857E1	3.320243009E1
2.899330197E0	-8.507248878E0	4.926070213E0	-2.045388794E1	2.269363310E1
2.904256976E0	-8.507248878E0	4.926070213E0	-2.045388794E1	2.269363310E1
2.909183515E0	-8.507248878E0	4.926070213E0	-2.045388794E1	2.269363310E1
2.914110515E0	-8.507248878E0	4.926070213E0	-2.045388794E1	2.269363310E1
2.919037621E0	-5.173875809E0	9.620200157E0	-1.193591881E1	1.617972187E1
2.923964467E0	-5.173875809E0	9.620200157E0	-1.193591881E1	1.617972187E1
2.928891559E0	-5.173875809E0	9.620200157E0	-1.193591881E1	1.617972187E1
2.933818636E0	-5.173875809E0	9.620200157E0	-1.193591881E1	1.617972187E1
2.938745713E0	2.803437948E0	1.169063854E1	-4.232902050E0	1.274549935E1
2.943672434E0	2.803437948E0	1.169063854E1	-4.232902050E0	1.274549935E1
2.948598895E0	2.803437948E0	1.169063854E1	-4.232902050E0	1.274549935E1
2.953525665E0	2.803437948E0	1.169063854E1	-4.232902050E0	1.274549935E1
2.958452497E0	9.351142883E0	1.228305340E1	3.636559010E0	1.586007047E1
2.963379266E0	9.351142883E0	1.228305340E1	3.636559010E0	1.586007047E1
2.968305962E0	9.351142883E0	1.228305340E1	3.636559010E0	1.586007047E1
2.973232732E0	9.351142883E0	1.228305340E1	3.636559010E0	1.586007047E1
2.978159270E0	1.510494804E1	1.101374626E1	1.124717522E1	2.181653072E1
2.983086054E0	1.510494804E1	1.101374626E1	1.124717522E1	2.181653072E1
2.988012516E0	1.510494804E1	1.101374626E1	1.124717522E1	2.181653072E1
2.992938977E0	1.510494804E1	1.101374626E1	1.124717522E1	2.181653072E1
2.997865145E0	1.686158943E1	6.183273792E0	2.006175041E1	2.692619361E1
3.002790991E0	1.686158943E1	6.183273792E0	2.006175041E1	2.692619361E1
3.007717703E0	1.686158943E1	6.183273792E0	2.006175041E1	2.692619361E1
3.012643934E0	1.686158943E1	6.183273792E0	2.006175041E1	2.692619361E1
3.017570626E0	1.557975578E1	5.327373981E0	2.490899849E1	2.985913444E1
3.022497078E0	1.557975578E1	5.327373981E0	2.490899849E1	2.985913444E1
3.027423309E0	1.557975578E1	5.327373981E0	2.490899849E1	2.985913444E1
3.032350002E0	1.557975578E1	5.327373981E0	2.490899849E1	2.985913444E1
3.037276140E0	2.785352325E1	5.327139854E0	2.688811493E1	3.907899565E1
3.042202063E0	2.785352325E1	5.327139854E0	2.688811493E1	3.907899565E1
3.047128121E0	2.785352325E1	5.327139854E0	2.688811493E1	3.907899565E1
3.052055583E0	2.785352325E1	5.327139854E0	2.688811493E1	3.907899565E1
3.056982352E0	4.874951172E1	5.781477928E0	3.330324554E1	5.932155210E1
3.061909035E0	4.874951172E1	5.781477928E0	3.330324554E1	5.932155210E1
3.066835804E0	4.874951172E1	5.781477928E0	3.330324554E1	5.932155210E1
3.071762650E0	4.874951172E1	5.781477928E0	3.330324554E1	5.932155210E1
3.076689087E0	5.153445816E1	9.974161148E0	3.332069016E1	6.217356883E1
3.081616164E0	5.153445816E1	9.974161148E0	3.332069016E1	6.217356883E1
3.086542626E0	5.153445816E1	9.974161148E0	3.332069016E1	6.217356883E1
3.091468997E0	5.153445816E1	9.974161148E0	3.332069016E1	6.217356883E1
3.096395227E0	4.372829056E1	1.819268417E1	1.459593582E1	4.955984761E1
